1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
Nutzung	Qel_MFH_groﬂ	WW_MFH_groﬂ	EW_MFH_groﬂ	WindAPG_2013	WindAPG_2014	WindAPG_2015	Wind_2030_TU	WEB_2013	WEB_2014	WEB_2015	WEB_2016	CO2_Strommix_2015	CO2_Strommix_2050opti	Laufwasser	PV	Wind	Nachfrage	Differenz1	Biomasse_opt	Differenz2	Geothermie_opt	Differenz3	‹berschuss_2050	Unterschuss_2050	Taussen_48Stunden	IGS_48Stunden	IGN_48Stunden	Leistung Klein
Einheit	KW_ges1000000kWh/a	KW_ges1000000kWh/a	100_EW	1.37	2.176	2.549	6.677	0	0	4.53	0	52.4	453.5	9	9.5	4.4	13	10.6	0.3	10.3	2.5	7.8	9.4	7.8	ta                       	igs                      	ign                      	Pklein
Dienstleistung	Lastsyn	WW	Anzahl_Pers	GW	GW	GW	GW	MW	MW	MW	MW	CO2 [g/kWh]	CO2 [g/kWh]	GW	GW	GW	GW	GW	GW	GW	GW	GW	GW	GW	∞C	W/m≤	W/m≤	W
80	134.02	266.69	80	1.008947	1.6665648	1.7325105	1.965811283	0	0	4.483302	0	29.30114951	222.5299998	2.554703159	0.005566406	3.3997926	6.917689535	0.95762737	0.270098507	0.687528863	2.467812283	-1.78028342	1.78028342	0	-3.85	3.051815473	3.051815473	3.051815473
81	123.68	212.82	30	1.0491688	1.731863	1.6092883	1.71625395	0	0	4.439901	0	29.0414322	210.7570531	2.712489186	0.064449929	3.5329995	7.083032669	0.773094055	0.270098507	0.502995548	2.467812283	-1.964816735	1.964816735	0	-3.3	19.98633657	19.98633657	19.98633657
82	116.68	133.35	30	1.0650985	1.8493678	1.4970873	2.040240663	0	0	4.580472	0	28.87563039	203.8383268	2.781303833	0.257972354	3.7727148	7.151636581	0.339645594	0.270098507	0.069547087	2.467812283	-2.398265196	2.398265196	0	-2.95	26.12696131	26.12696131	26.12696131
83	118.79	106.85	30	1.069857	1.9208213	1.5254715	2.357660085	0	0	4.431765	0	18.53439977	199.8686353	2.859113152	0.525080518	3.9184728	7.218184944	-0.084481526	0	-0.084481526	0	-0.084481526	0.084481526	0	-3.2	29.21866012	29.21866012	29.21866012
84	131.21	159.84	30	1.0434545	1.9448253	1.4290003	1.974567684	0	0	4.580628	0	19.30235191	198.4993674	2.903653026	0.750993547	3.967443	7.221782153	-0.40030742	0	-0.40030742	0	-0.40030742	0.40030742	0	-3.2	25.3473324	25.3473324	25.3473324
85	129.98	212.82	30	1.0726255	1.913552	1.3327095	1.823519824	0	0	4.560714	0	19.73897473	194.670861	2.943966489	0.853867074	3.9036471	7.117976984	-0.583503679	0	-0.583503679	0	-0.583503679	0.583503679	0	-2.9	18.39407118	18.39407118	18.39407118
86	115.8	133.35	30	1.0767745	1.909645	1.246362	2.024916971	0	0	4.517622	0	19.50567874	196.5503963	2.95729594	0.778382317	3.8956758	7.007105869	-0.624248189	0	-0.624248189	0	-0.624248189	0.624248189	0	-2.35	15.30599988	15.30599988	15.30599988
87	105.24	79.48	30	1.0824663	1.8855408	1.107311	2.346714584	0	0	4.288281	0	18.88280104	203.7844895	2.98005354	0.577077189	3.8464965	6.631711432	-0.771915797	0	-0.771915797	0	-0.771915797	0.771915797	0	-1.95	7.625909755	7.625909755	7.625909755
88	105.64	79.48	30	1.0269833	1.8391168	0.9604978	2.24163781	0	0	4.303254	0	17.97505291	207.0882697	3.00064375	0.299363458	3.7517997	6.479600887	-0.572206021	0	-0.572206021	0	-0.572206021	0.572206021	0	-1.7	0.758861811	0.758861811	0.758861811
89	129.15	133.35	30	1.0365143	1.8247468	0.7895873	2.799858165	0	0	4.292418	0	17.15333624	190.8453656	3.058404706	0.070594905	3.7224849	6.798210813	-0.053273699	0	-0.053273699	0	-0.053273699	0.053273699	0	-1.15	0	0	0
90	166.83	159.84	80	0.9958983	1.8126808	0.553839	2.583137325	0	0	3.111537	0	17.14896276	187.9133956	3.318925042	0	3.6978723	6.354469408	-0.662327934	0	-0.662327934	0	-0.662327934	0.662327934	0	-0.85	0	0	0
91	187.78	159.84	80	0.912834	1.8020705	0.3862265	2.136561036	0	0	3.346479	0	17.49116641	194.5392639	3.666249366	0	3.6762279	6.209296337	-1.133180929	0	-1.133180929	0	-1.133180929	1.133180929	0	-0.6	0	0	0
92	168.89	133.35	80	0.8457188	1.7769998	0.2931425	2.110291843	0	0	2.269755	0	17.46443146	212.5268455	3.585622441	0	3.62508	6.468166902	-0.742535539	0	-0.742535539	0	-0.742535539	0.742535539	0	-0.35	0	0	0
93	141.53	106.85	80	0.908252	1.67359	0.2569228	2.432089465	0	0	2.878587	0	17.4200638	226.3123257	3.331170798	0	3.4141236	6.509534803	-0.235759595	0	-0.235759595	0	-0.235759595	0.235759595	0	-0.1	0	0	0
94	117.13	52.99	80	1.061577	1.5607495	0.2352498	3.224543452	0	0	3.183288	0	17.40581182	237.7551643	3.092974584	0	3.18393	6.105748112	-0.171156473	0	-0.171156473	0	-0.171156473	0.171156473	0	0.05	0	0	0
95	86.74	52.99	80	1.0766505	1.405997	0.216741	3.712712627	0	0	1.787847	0	30.11696121	238.4425735	3.042366017	0	2.8682349	6.542038155	0.631437238	0.270098507	0.361338731	2.467812283	-2.106473552	2.106473552	0	0.05	0	0	0
96	58.53	26.49	80	1.0715738	1.4213345	0.2229083	3.863760487	0	0	2.192394	0	30.0864246	246.1845935	2.987639407	0	2.8995234	6.651367609	0.764204802	0.270098507	0.494106295	2.467812283	-1.973705988	1.973705988	0	0.2	0	0	0
97	43.29	26.49	80	1.0542328	1.472515	0.2100205	4.141776114	0	0	3.142503	0	29.52629434	231.388988	3.511822795	0	3.0039357	7.940196146	1.424437651	0.270098507	1.154339145	2.467812283	-1.313473138	1.313473138	0	0.4	0	0	0
98	39.71	26.49	80	1.0331758	1.566151	0.1792685	3.975404561	0	0	3.018321	0	29.32186218	224.833874	3.209688562	0	3.194946	7.714471292	1.30983673	0.270098507	1.039738223	2.467812283	-1.42807406	1.42807406	0	0.65	0	0	0
99	38.65	52.99	80	1.0219475	1.5748605	0.1601105	4.435115434	0	0	3.188118	0	29.32431519	224.4532661	3.144341739	0	3.2127093	7.691603321	1.334552282	0.270098507	1.064453776	2.467812283	-1.403358507	1.403358507	0	0.85	0	0	0
100	39.28	52.99	80	0.9839063	1.5486018	0.1688963	4.864178921	0	0	3.757374	0	29.44585572	235.3968979	3.122776204	0	3.1591491	7.398045386	1.116120082	0.270098507	0.846021576	2.467812283	-1.621790707	1.621790707	0	0.8	0	0	0
101	47.06	106.85	80	0.9726765	1.460092	0.1583315	4.724076562	0	0	3.674766	0	29.8039362	260.6952814	3.151277388	0	2.9785887	7.31286862	1.183002531	0.270098507	0.912904025	2.467812283	-1.554908259	1.554908259	0	0.7	0	0	0
102	90.43	159.84	80	0.9975328	1.3697543	0.1651695	4.645268982	0	0	2.634678	0	30.07028359	269.4663636	3.341140794	0	2.7943002	7.680940167	1.545499172	0.270098507	1.275400666	2.467812283	-1.192411618	1.192411618	0	0.75	0	0	0
103	129.91	266.69	80	0.981306	1.3008615	0.1803385	4.625567089	0	0	2.382342	0	29.9933442	293.3699951	3.900435908	0	2.6537595	8.032310387	1.478114979	0.270098507	1.208016472	2.467812283	-1.259795811	1.259795811	0	0.8	0	0	0
104	134.02	266.69	60	0.98458	1.235269	0.2062115	4.531435816	0	0	1.96503	0	29.98808073	302.9763129	4.343342152	0.004161973	2.5199508	8.697280134	1.829825209	0.270098507	1.559726702	2.467812283	-0.908085581	0.908085581	0	0.75	0.758207356	0.758207356	0.758207356
105	123.68	212.82	30	0.9274165	1.1478188	0.1778355	5.203489336	0	0	3.31887	0	30.2497549	276.6622351	4.656096599	0.074262294	2.3415528	8.77796039	1.706048697	0.270098507	1.43595019	2.467812283	-1.031862093	1.031862093	0	0.85	16.88540479	16.88540479	16.88540479
106	116.68	133.35	30	0.8988885	1.363207	0.1905118	5.855840964	0	0	3.07932	0	30.31886204	275.3297417	3.803445184	0.331651412	2.7809484	9.159264526	2.243219531	0.270098507	1.973121024	2.467812283	-0.494691259	0.494691259	0	1.05	31.57097656	31.57097656	31.57097656
107	118.79	106.85	30	0.90327	1.4205735	0.2057583	6.267391658	0	0	3.258684	0	30.32718998	261.3876854	4.202245032	0.663246832	2.897973	9.542752682	1.779287818	0.270098507	1.509189311	2.467812283	-0.958622972	0.958622972	0	1.15	31.54708759	31.54708759	31.54708759
108	131.21	159.84	30	0.9976955	1.6509383	0.2693285	6.442519612	0	0	3.651171	0	30.12838141	262.255017	3.70179457	0.921097873	3.3679227	9.337583307	1.346768164	0.270098507	1.076669657	2.467812283	-1.391142626	1.391142626	0	1.15	31.54655168	31.54655168	31.54655168
109	129.98	212.82	30	1.0203088	1.5799298	0.2153838	6.481923398	0	0	3.478929	0	30.48199154	272.4635555	3.815474201	1.038771601	3.2230572	9.365204732	1.28790173	0.270098507	1.017803223	2.467812283	-1.45000906	1.45000906	0	1	25.34474101	25.34474101	25.34474101
110	115.8	133.35	30	1.0412678	1.5987725	0.145508	6.615458465	0	0	3.772569	0	30.30157818	257.6207662	3.831187782	0.963235519	3.2614959	9.53594368	1.480024479	0.270098507	1.209925972	2.467812283	-1.257886311	1.257886311	0	0.95	22.25174281	22.25174281	22.25174281
111	105.24	79.48	30	1.0347295	1.845934	0.0929635	6.619836666	0	0	3.709158	0	29.2428251	262.0321279	3.498926821	0.711170182	3.7657023	9.327562511	1.351763208	0.270098507	1.081664702	2.467812283	-1.386147582	1.386147582	0	0.95	14.55182836	14.55182836	14.55182836
112	105.64	79.48	30	1.0215315	1.8320953	0.0673173	6.190773178	0	0	3.598152	0	28.70285913	230.9120424	3.620192319	0.360533266	3.7374789	9.494190363	1.775985878	0.270098507	1.505887372	2.467812283	-0.961924912	0.961924912	0	0.8	1.521349474	1.521349474	1.521349474
113	129.15	133.35	30	1.0102235	1.788212	0.0567188	6.227987873	0	0	3.847671	0	28.06953866	217.5785885	4.465582975	0.082343614	3.6479535	9.311632015	1.115751925	0.270098507	0.845653418	2.467812283	-1.622158865	1.622158865	0	0.8	0	0	0
114	166.83	159.84	80	0.952683	1.8129285	0.0664853	5.582203537	0	0	3.572079	0	27.72873776	229.8593644	4.86058989	0.000709215	3.6983721	10.0087197	1.449048493	0.270098507	1.178949986	2.467812283	-1.288862297	1.288862297	0	1.05	0	0	0
115	187.78	159.84	80	0.9432855	1.7847648	0.085775	4.86198983	0	0	2.861451	0	27.80285528	238.2998657	4.891041727	0	3.6409206	9.7127208	1.180758473	0.270098507	0.910659967	2.467812283	-1.557152317	1.557152317	0	1.25	0	0	0
116	168.89	133.35	80	0.9104135	1.7049238	0.117982	4.505166622	0	0	2.609589	0	28.14908192	267.4646635	4.623802481	0	3.478047	9.443700968	1.341851487	0.270098507	1.071752981	2.467812283	-1.396059303	1.396059303	0	1.4	0	0	0
117	141.53	106.85	80	0.8351233	1.4986433	0.114132	4.340984161	0	0	2.134197	0	28.93750424	292.3441275	4.421693318	0	3.0572307	9.316000054	1.837076036	0.270098507	1.566977529	2.467812283	-0.900834754	0.900834754	0	1.45	0	0	0
118	117.13	52.99	80	0.829703	1.3382485	0.114616	4.362875154	0	0	2.474328	0	29.7181319	300.1211729	4.09799355	0	2.73003	8.456267142	1.628243592	0.270098507	1.358145086	2.467812283	-1.109667198	1.109667198	0	1.4	0	0	0
119	86.74	52.99	80	0.8290623	1.262587	0.1192483	4.391333448	0	0	2.814858	0	30.39584027	302.3354222	3.552461366	0	2.5756785	8.258934543	2.130794677	0.270098507	1.860696171	2.467812283	-0.607116113	0.607116113	0	1.4	0	0	0
120	58.53	26.49	80	0.710189	1.164172	0.1134175	4.439493634	0	0	2.476032	0	30.91790954	292.4628422	3.461430966	0	2.3749068	7.942123222	2.105785456	0.270098507	1.83568695	2.467812283	-0.632125334	0.632125334	0	1.55	0	0	0
121	53.11	26.49	80	0.6485798	1.112319	0.088119	4.483275629	0	0	2.605416	0	31.3525161	300.4469702	3.247401156	0	2.2691328	7.095879844	1.579345888	0.270098507	1.309247381	2.467812283	-1.158564902	1.158564902	0	1.7	0	0	0
122	42.27	26.49	80	0.633598	0.959834	0.06883	5.032739583	0	0	1.848525	0	32.15644268	295.6422261	3.240682246	0	1.95806136	6.706738931	1.507995325	0.270098507	1.237896819	2.467812283	-1.229915465	1.229915465	0	1.85	0	0	0
123	39.86	26.49	80	0.6415563	0.866254	0.0636765	5.726684096	0	0	1.342833	0	32.82253359	297.8227053	3.113673164	0	1.76715816	6.442472553	1.561641229	0.270098507	1.291542723	2.467812283	-1.17626956	1.17626956	0	2	0	0	0
124	38.63	26.49	80	0.7236235	0.7908748	0.0582445	5.671956618	0	0	1.177581	0	33.14946798	306.0956752	3.213698234	0	1.61338449	6.253747561	1.426664837	0.270098507	1.15656633	2.467812283	-1.311245953	1.311245953	0	2.05	0	0	0
125	40.23	26.49	80	0.7030403	0.7407368	0.057793	5.520908749	0	0	1.389915	0	33.49966824	313.6506517	3.177069335	0	1.51110297	6.389542194	1.701369889	0.270098507	1.431271383	2.467812283	-1.0365409	1.0365409	0	2.15	0	0	0
126	53.31	52.99	80	0.6209713	0.716025	0.0596318	5.023983182	0	0	1.118853	0	33.68646984	322.7212645	3.151927606	0	1.460691	6.328646588	1.716027982	0.270098507	1.445929476	2.467812283	-1.021882808	1.021882808	0	2.2	0	0	0
127	82.27	106.85	80	0.434631	0.5886865	0.039897	3.918487974	0	0	0.694461	0	34.15623867	317.8467625	3.404211857	0	1.20092046	6.091487748	1.486355431	0.270098507	1.216256924	2.467812283	-1.251555359	1.251555359	0	2.25	0	0	0
128	120.17	159.84	80	0.2973763	0.6422065	0.0379898	3.323052925	0	0	0.644199	0	33.7790609	318.0292211	3.440407278	0.006359607	1.31010126	6.984751785	2.227883639	0.270098507	1.957785133	2.467812283	-0.51002715	0.51002715	0	2.45	0.758206274	0.758206274	0.758206274
129	142.26	159.84	20	0.205386	0.6140468	0.0318423	3.579177559	0	0	0.907836	0	33.87737695	319.9972147	3.573268315	0.072437931	1.25265537	7.478211754	2.579850138	0.270098507	2.309751631	2.467812283	-0.158060652	0.158060652	0	2.7	20.20047954	19.98211716	19.98211716
130	148.43	133.35	20	0.1680128	0.4409288	0.0136903	3.395293214	0	0	0.271212	0	34.61054477	339.4269494	3.828803652	0.31805501	0.89949465	8.02742846	2.981075148	0.270098507	2.710976641	2.467812283	0.243164358	0	0.243164358	3.05	60.14656218	51.66016768	51.66016768
131	155.61	80.36	20	0.1702505	0.3206193	0.011811	3.487235386	0	0	0.175992	0	35.28857708	336.2929833	3.807021378	0.673852399	0.65406327	8.489798268	3.354861221	0.270098507	3.084762714	2.467812283	0.616950431	0	0.616950431	3.45	50.34384096	49.35595828	49.35595828
132	167.25	133.35	20	0.154356	0.3980613	0.0132358	3.861571387	0	0	0.280797	0	35.26090706	324.8613148	3.497626387	0.993246519	0.81204495	8.923904291	3.620986435	0.270098507	3.350887928	2.467812283	0.883075645	0	0.883075645	3.65	56.70512296	54.65238142	54.65238142
133	166.48	159.84	20	0.2047893	0.4852188	0.0103508	4.316904068	0	0	0.135681	0	35.91129097	318.028186	3.139681849	1.157877757	0.98984625	8.532836302	3.245430445	0.270098507	2.975331939	2.467812283	0.507519655	0	0.507519655	3.6	40.11297553	40.11297553	40.11297553
134	154.05	159.84	20	0.1684995	0.5507813	0.0063273	4.249041988	0	0	0.13779	0	36.38238652	323.8665627	2.969433327	1.100072055	1.12359375	7.969744647	2.776645515	0.270098507	2.506547009	2.467812283	0.038734726	0	0.038734726	3.5	33.12739157	33.12739157	33.12739157
135	144.34	133.35	50	0.207037	0.526967	0.008627	3.605446753	0	0	0.094524	0	36.17002225	334.4422643	2.963798112	0.83320185	1.07501268	7.700210928	2.828198286	0.270098507	2.558099779	2.467812283	0.090287496	0	0.090287496	3.4	16.09909263	16.09909263	16.09909263
136	145.32	133.35	50	0.394435	0.4699753	0.0103048	2.228503218	0	0	0.17958	0	35.29499508	335.4802585	3.16222271	0.451364133	0.95874951	7.720637935	3.148301582	0.270098507	2.878203075	2.467812283	0.410390792	0	0.410390792	3.3	1.521828918	1.521828918	1.521828918
137	181.21	240.2	50	0.5434973	0.4219688	0.007328	2.003025978	0	0	0.076068	0	33.67514577	295.2863262	3.600035587	0.124000674	0.86081625	8.434298474	3.849445963	0.270098507	3.579347456	2.467812283	1.111535173	0	1.111535173	3.4	0	0	0
138	210.22	186.33	80	0.8907923	0.3194505	0.0160695	1.965811283	0	0	0.084975	0	32.82967058	279.6665063	4.990850058	0.007642727	0.65167902	9.273090492	3.622918687	0.270098507	3.35282018	2.467812283	0.885007897	0	0.885007897	3.55	0	0	0
139	210.95	106.85	80	0.9894438	0.3829465	0.031649	1.725010351	0	0	0.071979	0	32.75977715	324.1107169	4.991500275	0	0.78121086	9.136525028	3.363813892	0.270098507	3.093715386	2.467812283	0.625903102	0	0.625903102	3.65	0	0	0
140	172.62	106.85	80	0.9681278	0.2684018	0.0320975	1.457940215	0	0	0.013029	0	33.68681339	342.6046799	3.890357542	0	0.54753957	8.575745864	4.137848752	0.270098507	3.867750246	2.467812283	1.399937962	0	1.399937962	3.55	0	0	0
141	134.63	52.99	80	0.8772923	0.1524875	0.0499863	1.705308458	0	0	0	0	35.1022396	339.7333882	3.485272261	0	0.3110745	7.75930793	3.962961169	0.270098507	3.692862663	2.467812283	1.225050379	0	1.225050379	3.45	0	0	0
142	122.98	52.99	80	0.936074	0.0930695	0.06162	1.981134985	0	0	0	0	35.91157874	343.9461171	3.43314652	0	0.18986178	7.364385789	3.741377489	0.270098507	3.471278982	2.467812283	1.003466699	0	1.003466699	3.5	0	0	0
143	104.33	52.99	80	1.0246548	0.0599025	0.0843115	2.143128337	0	0	0.049314	0	35.33646721	342.580451	3.34450025	0	0.1222011	7.815578554	4.348877205	0.270098507	4.078778698	2.467812283	1.610966415	0	1.610966415	3.6	0	0	0
144	67.31	26.49	80	1.0390043	0.0935965	0.1113903	2.344525484	0	0	0.062169	0	35.91799733	338.3174723	3.164390101	0	0.19093686	7.359246919	4.003919958	0.270098507	3.733821452	2.467812283	1.266009169	0	1.266009169	3.75	0	0	0
145	78.48	26.49	80	0.9965848	0.1778615	0.144077	2.289797997	0	0	0.013662	0	35.13833845	335.3673371	3.259321804	0	0.36283746	7.673745749	4.051586485	0.270098507	3.781487978	2.467812283	1.313675695	0	1.313675695	3.75	0	0	0
146	56.5	26.49	80	0.9396038	0.1893638	0.148193	2.132182845	0	0	0.005442	0	35.90606541	335.0258724	3.139898588	0	0.38630205	7.153306713	3.627106075	0.270098507	3.357007568	2.467812283	0.889195285	0	0.889195285	3.7	0	0	0
147	45.25	26.49	80	0.8195675	0.270628	0.1496913	2.007404178	0	0	0.066843	0	35.45258083	331.2330956	3.004978531	0	0.55208112	7.248375804	3.691316153	0.270098507	3.421217646	2.467812283	0.953405363	0	0.953405363	3.85	0	0	0
148	41.31	26.49	80	0.7007675	0.3040705	0.1561045	1.79287243	0	0	0.209667	0	35.5238532	324.246124	2.962172569	0	0.62030382	7.126584591	3.544108202	0.270098507	3.274009695	2.467812283	0.806197412	0	0.806197412	4.1	0	0	0
149	38.88	26.49	80	0.5274668	0.4589885	0.1571943	1.788494229	0	0	0.745245	0	34.38746487	337.0559788	2.947759422	0	0.93633654	7.510715106	3.626619143	0.270098507	3.356520637	2.467812283	0.888708353	0	0.888708353	4.3	0	0	0
150	38.78	26.49	80	0.3361415	0.5317915	0.2201888	2.151884738	0	0	0.809421	0	33.65446477	339.3260186	3.003244619	0	1.08485466	7.880970672	3.792871394	0.270098507	3.522772887	2.467812283	1.054960604	0	1.054960604	4.35	0	0	0
151	41.11	26.49	80	0.2281933	0.627319	0.284426	2.769210771	0	0	0.825375	0	32.59903964	304.4246899	3.329328516	0	1.27973076	8.553648724	3.944589448	0.270098507	3.674490942	2.467812283	1.206678658	0	1.206678658	4.2	0	0	0
152	50.2	52.99	80	0.1685798	0.7622643	0.2966908	3.279270939	0	0	1.335819	0	31.20774617	291.8014184	4.354937691	0	1.55501907	9.708224289	3.798267527	0.270098507	3.528169021	2.467812283	1.060356738	0	1.060356738	4.15	3.095320444	3.095320444	3.095320444
153	88.87	80.36	80	0.1549058	0.7554328	0.29623	3.454398892	0	0	1.696149	0	31.59461174	278.0060689	4.694134302	0.051184806	1.54108281	9.37907968	3.092677763	0.270098507	2.822579257	2.467812283	0.354766973	0	0.354766973	4.35	33.31672638	20.99201086	20.99201086
154	139.04	159.84	20	0.1827865	0.7668645	0.3071235	4.027942948	0	0	1.696989	0	31.77440585	279.2866412	4.823852622	0.283326796	1.56440358	9.750234549	3.078651551	0.270098507	2.808553045	2.467812283	0.340740762	0	0.340740762	4.75	199.5026161	51.63340259	51.63340259
155	174.86	159.84	20	0.179182	0.781749	0.3695233	5.22975853	0	0	1.522746	0	32.00691215	288.3244891	4.743117326	0.626535615	1.59476796	10.31795119	3.353530285	0.270098507	3.083431778	2.467812283	0.615619495	0	0.615619495	5.2	147.6816127	59.380304	59.380304
156	203.57	212.82	20	0.1431585	0.7599328	0.3785018	6.170901919	0	0	1.185552	0	32.5207957	281.0903908	4.249277406	0.922469644	1.55026281	10.4929297	3.770919842	0.270098507	3.500821336	2.467812283	1.033009052	0	1.033009052	5.7	169.0266817	64.18456166	64.18456166
157	207.51	212.82	20	0.1851943	0.5936773	0.4250338	6.214853271	0	0	0.791778	0	33.07577246	299.648721	4.779746226	1.072543308	1.21110159	10.6843526	3.620961477	0.270098507	3.350862971	2.467812283	0.883050688	0	0.883050688	6.15	205.0045765	62.75865754	62.75865754
158	173.7	186.33	20	0.2020808	0.4426323	0.407555	6.265202558	0	0	0.819795	0	33.19414992	318.0000342	4.765333079	0.986345669	0.90296979	10.78558834	4.130939797	0.270098507	3.860841291	2.467812283	1.393029008	0	1.393029008	6.3	131.2899433	44.99813567	44.99813567
159	136.66	133.35	20	0.1727853	0.3697218	0.2392338	5.921513952	0	0	0.813066	0	32.7395256	313.6677531	4.746693521	0.746962218	0.75423237	10.99268479	4.744796678	0.270098507	4.474698171	2.467812283	2.006885888	0	2.006885888	6.4	47.60984614	21.32158937	21.32158937
160	117.06	106.85	50	0.128903	0.3294095	0.2733978	5.466181271	0	0	0.487335	0	32.48264347	307.8038857	4.686331696	0.402633586	0.67199538	10.59917583	4.838215173	0.270098507	4.568116667	2.467812283	2.100304383	0	2.100304383	5.85	1.542917542	1.542917542	1.542917542
161	107.12	133.35	50	0.138207	0.293005	0.2558898	5.347969896	0	0	0.388899	0	32.58666608	300.4611835	4.952487247	0.10889719	0.5977302	9.864831345	4.205716708	0.270098507	3.935618201	2.467812283	1.467805918	0	1.467805918	5.1	0	0	0
162	126.19	159.84	50	0.1368898	0.2825268	0.2757985	3.104142985	0	0	0.614715	0	31.52460665	314.5533882	5.353129377	0.006914848	0.57635457	11.00951459	5.07311579	0.270098507	4.803017284	2.467812283	2.335205	0	2.335205	4.65	0	0	0
163	157.01	159.84	80	0.1252813	0.2100005	0.192917	2.742941577	0	0	0.459996	0	31.74878235	321.9978802	4.894401182	0	0.42840102	10.92048367	5.597681465	0.270098507	5.327582958	2.467812283	2.859770675	0	2.859770675	3.75	0	0	0
164	176.97	106.85	80	0.0705285	0.1836753	0.1035383	2.383929279	0	0	0.27651	0	32.23592709	353.9270126	4.770209707	0	0.37469751	10.35931909	5.214411871	0.270098507	4.944313364	2.467812283	2.476501081	0	2.476501081	3.55	0	0	0
165	160.75	106.85	100	0.0444183	0.1476408	0.0697668	1.915461996	0	0	0.092052	0	33.25512292	350.1768334	4.023435318	0	0.30118713	9.321781283	4.997158835	0.270098507	4.727060329	2.467812283	2.259248045	0	2.259248045	4.1	0	0	0
166	136.06	52.99	100	0.0410385	0.1365238	0.0548868	1.639635469	0	0	0.026916	0	33.73289197	342.3256883	3.738423469	0	0.27850845	8.894484262	4.877552342	0.270098507	4.607453836	2.467812283	2.139641552	0	2.139641552	4.5	0	0	0
167	115.2	52.99	80	0.0396663	0.1125693	0.0723395	1.077036914	0	0	0.012687	0	33.93373664	344.7112247	3.443766734	0	0.22964127	8.778602748	5.105194745	0.270098507	4.835096238	2.467812283	2.367283955	0	2.367283955	4.65	0	0	0
168	58.53	26.49	80	0.0214848	0.1207005	0.079223	0.779319394	0	0	0.073731	0	34.25976804	335.4452781	3.218141385	0	0.24622902	8.478621226	5.014250821	0.270098507	4.744152315	2.467812283	2.276340031	0	2.276340031	4.6	0	0	0
169	43.29	26.49	80	0.0230215	0.1402625	0.1043085	0.831857781	0	0	0.063471	0	34.11991658	326.6581105	2.996525708	0	0.2861355	8.544527231	5.261866022	0.270098507	4.991767516	2.467812283	2.523955233	0	2.523955233	4.2	0	0	0
170	39.71	26.49	80	0.0229648	0.1657963	0.0756878	0.873450667	0	0	0.077082	0	34.50503679	323.8017218	2.943533011	0	0.33822435	8.166820303	4.885062942	0.270098507	4.614964435	2.467812283	2.147152152	0	2.147152152	2.9	0	0	0
171	38.65	52.99	80	0.0197653	0.1749978	0.0711523	0.788075795	0	0	0.11625	0	34.46972184	318.6233508	2.928903125	0	0.35699541	8.17105987	4.885161335	0.270098507	4.615062829	2.467812283	2.147250545	0	2.147250545	1.95	0	0	0
172	39.28	52.99	80	0.0232038	0.1911138	0.1049743	0.582300448	0	0	0.140184	0	34.32472341	319.2406828	2.812839365	0	0.38987205	8.244417236	5.041705821	0.270098507	4.771607315	2.467812283	2.303795032	0	2.303795032	2.35	0	0	0
173	47.06	106.85	80	0.019596	0.1728443	0.1525338	0.516627469	0	0	0.177579	0	34.57413654	326.9198432	2.849034786	0	0.35260227	8.095775428	4.894138372	0.270098507	4.624039866	2.467812283	2.156227583	0	2.156227583	2.85	0	0	0
174	90.43	159.84	80	0.0176055	0.186245	0.1643778	0.645784327	0	0	0.158781	0	34.05307794	330.1742165	2.981353975	0	0.3799398	8.480034415	5.11874064	0.270098507	4.848642134	2.467812283	2.38082985	0	2.38082985	3.25	0	0	0
175	129.91	266.69	80	0.0240493	0.1881498	0.338812	0.763995702	0	0	0.141384	0	33.21980153	311.0029808	3.125160333	0	0.38382549	9.240972556	5.731986732	0.270098507	5.461888226	2.467812283	2.994075943	0	2.994075943	3.4	0	0	0
176	134.02	266.69	60	0.0259575	0.1519053	0.4075425	0.825290481	0	0	0.105447	0	32.72530908	311.8306684	3.844950712	0	0.30988671	9.874852141	5.72001472	0.270098507	5.449916213	2.467812283	2.98210393	0	2.98210393	3.05	4.254906639	4.14309049	4.14309049
177	123.68	212.82	30	0.0296815	0.1468128	0.2820275	0.343688606	0	0	0.169218	0	32.45705355	319.4985295	3.742324772	0.061081157	0.29949801	10.35572188	6.25281794	0.270098507	5.982719434	2.467812283	3.51490715	0	3.51490715	2.9	24.76773043	20.00299494	20.00299494
178	116.68	133.35	30	0.0325348	0.1993425	0.3020228	0.317419413	0	0	0.354219	0	32.59866337	314.2226254	3.803228445	0.317345795	0.4066587	10.64902287	6.121789931	0.270098507	5.851691425	2.467812283	3.383879142	0	3.383879142	3.1	24.50005827	24.50005827	24.50005827
179	118.79	106.85	30	0.0376395	0.2678065	0.4227615	0.571354947	0	0	0.497295	0	33.85984163	290.8982281	3.903686994	0.665141184	0.54632526	9.843505035	4.728351598	0.270098507	4.458253092	2.467812283	1.990440809	0	1.990440809	3.35	37.43019512	35.31555862	35.31555862
180	131.21	159.84	30	0.058503	0.333772	0.4067805	0.728970108	0	0	0.49932	0	34.49147905	289.4573237	4.172985261	0.971606125	0.68089488	9.697561134	3.872074869	0.270098507	3.601976362	2.467812283	1.134164079	0	1.134164079	3.35	30.2889379	30.2889379	30.2889379
